name,genres,popularity
Jaz Karis,"['alternative r&b', 'uk contemporary r&b']",56
Arin Ray,['alternative r&b'],52
Stereophonics,"['britpop', 'modern rock', 'welsh rock']",64
of Montreal,"['art pop', 'baroque pop', 'dance-punk', 'elephant 6', 'indie rock', 'lo-fi', 'noise pop']",51
John Lee Hooker,"['blues', 'blues rock', 'delta blues', 'electric blues', 'memphis blues', 'traditional blues']",57
K. Michelle,"['hip pop', 'r&b', 'urban contemporary']",49
William Singe,"['pop r&b', 'teen pop']",59
demxntia,"['bedroom r&b', 'emo rap']",57
Everybody Loves an Outlaw,['modern blues rock'],59
7 Minutoz,"['nerdcore brasileiro', 'rap geek']",67
KONGOS,"['modern alternative rock', 'modern blues rock', 'south african rock']",54
OMB Peezy,"['alabama rap', 'baton rouge rap', 'cali rap', 'florida rap', 'memphis hip hop', 'sacramento hip hop']",50
Dr. John,"['acoustic blues', 'blues', 'jazz blues', 'louisiana blues', 'modern blues', 'new orleans blues', 'piano blues', 'roots rock', 'singer-songwriter', 'soul', 'traditional blues']",52
Jake Daniels,['dark r&b'],54
FRVRFRIDAY,"['canadian contemporary r&b', 'canadian hip hop', 'indie hip hop', 'trap soul']",57
Ricky Skaggs,"['bluegrass', 'bluegrass gospel', 'classic country pop', 'country rock', 'mandolin', 'old-time']",50
Kenny Wayne Shepherd,"['blues', 'blues rock', 'electric blues', 'modern blues', 'modern blues rock']",51
Naomi Sharon,"['dutch r&b', 'indie r&b']",57
Durand Bernarr,['alternative r&b'],52
Kevin Ross,"['indie r&b', 'pop r&b']",51
Zion.T,"['k-pop', 'k-rap', 'korean r&b']",57
PRYVT,['bedroom r&b'],55
Planet Giza,"['indie hip hop', 'indie r&b', 'montreal indie']",53
Muddy Waters,"['blues', 'blues rock', 'chicago blues', 'classic rock', 'electric blues', 'soul', 'traditional blues']",56
Squeeze,"['beatlesque', 'new romantic', 'new wave', 'new wave pop', 'power pop', 'sophisti-pop']",53
Manfred Mann's Earth Band,"['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'progressive rock', 'soft rock', 'symphonic rock']",55
slchld,"['bedroom r&b', 'canadian contemporary r&b', 'chill r&b']",57
Rochelle Jordan,['alternative r&b'],53
Ralphie Choo,"['indie r&b', 'urbano espanol']",63
Karri,['bedroom r&b'],52
Xavier Omär,['alternative r&b'],51
Elvis Drew,['dark r&b'],57
Lyfe Jennings,"['contemporary r&b', 'dirty south rap', 'hip pop', 'r&b', 'urban contemporary']",49
All-4-One,"['boy band', 'contemporary r&b', 'r&b']",57
Connie Francis,"['adult standards', 'brill building pop', 'easy listening', 'rock-and-roll', 'rockabilly']",55
Oh The Larceny,"['bossbeat', 'rebel blues']",55
Lulu Santos,"['brazilian rock', 'mpb', 'pop nacional']",66
Ambré,['alternative r&b'],51
Deniece Williams,"['contemporary r&b', 'disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",53
Ezequiel Peña,"['banda', 'grupera', 'mariachi', 'norteno', 'ranchera']",55
Bathe,"['experimental r&b', 'indie r&b']",52
The Bones of J.R. Jones,"['modern blues rock', 'new americana']",53
Patti LaBelle,"['contemporary r&b', 'philly soul', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",53
Kasabian,"['britpop', 'garage rock', 'leicester indie', 'modern rock', 'rock']",63
Badfinger,"['album rock', 'beatlesque', 'classic rock', 'country rock', 'folk rock', 'jangle pop', 'mellow gold', 'power pop', 'singer-songwriter', 'soft rock']",52
Midnight Star,"['contemporary r&b', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']",49
Soulja Slim,"['bounce', 'dirty south rap', 'new orleans rap']",48
Yaeji,"['alternative r&b', 'art pop', 'escape room', 'experimental house']",53
Naza,"['french hip hop', 'pop urbaine', 'r&b francais', 'rap francais']",66
Sam Kim,"['k-pop', 'korean r&b']",58
Lakeyah,['pop r&b'],49
Luccas Carlos,"['brazilian hip hop', 'pop nacional', 'pop rap brasileiro', 'r&b brasileiro']",67
Tamar Braxton,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",50
Guy,"['contemporary r&b', 'new jack swing', 'r&b']",49
Joy Crookes,"['alternative r&b', 'uk contemporary r&b']",59
Fiji Blue,"['chill pop', 'chill r&b']",56
Khamari,['indie r&b'],52
Jeff Beck,"['album rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'electric blues', 'hard rock', 'instrumental rock', 'jazz fusion', 'progressive rock']",55
Fally Ipupa,"['azontobeats', 'musique urbaine kinshasa', 'ndombolo', 'r&b francais', 'rumba congolaise']",63
Kelela,"['afrofuturism', 'alternative r&b', 'escape room', 'experimental r&b']",52
Token,"['boston hip hop', 'deep underground hip hop', 'indie pop rap']",52
Moses Sumney,"['alternative r&b', 'art pop', 'indie soul', 'la pop']",54
Buck Owens,"['bakersfield sound', 'classic country pop', 'country', 'country rock', 'cowboy western', 'western swing']",51
Jordan Rakei,"['indie soul', 'neo r&b']",59
Silent Child,['dark r&b'],54
Rationale,['uk contemporary r&b'],52
"Goodnight, Texas",['rebel blues'],51
Kendyle Paige,['dark r&b'],54
Carl Thomas,"['contemporary r&b', 'r&b', 'urban contemporary']",49
zandros,['dark r&b'],58
MHD,"['french hip hop', 'pop urbaine', 'r&b francais']",65
Da Real Gee Money,"['baton rouge rap', 'memphis hip hop']",48
Alexis Roberts,['chill r&b'],53
38 Spesh,"['boom bap', 'upstate ny rap']",50
MC L da Vinte,"['funk bh', 'funk carioca', 'funk mtg', 'funk ostentacao', 'funk rj']",63
DubVision,"['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",56
Big Brother & The Holding Company,"['blues rock', 'folk rock', 'psychedelic rock']",55
Animal Collective,"['alternative dance', 'alternative rock', 'art pop', 'baltimore indie', 'chillwave', 'dance-punk', 'dream pop', 'experimental pop', 'freak folk', 'indie rock', 'neo-synthpop', 'noise pop']",50
Gallant,['alternative r&b'],52
Nej,"['pop urbaine', 'r&b francais']",65
Lianne La Havas,"['alternative r&b', 'british soul', 'indie soul', 'neo soul', 'pop soul', 'soul']",56
Stahhr,"['alternative r&b', 'spiritual hip hop']",52
Thee Oh Sees,"['bay area indie', 'crank wave', 'double drumming', 'garage pop', 'garage rock', 'indie rock', 'lo-fi', 'neo-psychedelic', 'noise pop', 'noise rock', 'psychedelic punk']",51
Brownstone,"['contemporary r&b', 'girl group', 'r&b']",51
Do Or Die,"['bounce', 'chicago rap', 'gangster rap', 'memphis hip hop', 'southern hip hop']",47
The Wood Brothers,"['jam band', 'modern blues', 'new americana', 'progressive bluegrass', 'roots rock', 'stomp and holler']",48
Gaab,"['funk carioca', 'r&b brasileiro']",66
Khalil Fong,"['chinese r&b', 'mandopop']",58
Will Sparks,"['big room', 'dutch house', 'melbourne bounce', 'melbourne bounce international', 'progressive electro house']",59
Johnny Stimson,"['chill r&b', 'singer-songwriter pop']",57
Neil Sedaka,"['adult standards', 'brill building pop', 'bubblegum pop', 'easy listening', 'rockabilly', 'soft rock']",56
Iman Omari,['alternative r&b'],50
Rsko,"['pop urbaine', 'r&b francais']",66
Da Brat,"['chicago rap', 'contemporary r&b', 'dirty south rap', 'hip pop', 'new jack swing', 'r&b', 'urban contemporary']",51
The Young Rascals,"['bubblegum pop', 'classic garage rock', 'country rock', 'folk rock', 'merseybeat', 'psychedelic rock', 'rock-and-roll', 'singer-songwriter']",50
Brittany Howard,"['black americana', 'modern blues rock', 'neo soul']",52
Armandinho,"['brazilian reggae', 'reggae gaucho', 'rock gaucho']",66
HYOLYN,"['k-pop', 'korean r&b']",56
Jean Deaux,['alternative r&b'],50
Engenheiros Do Hawaii,"['brazilian rock', 'pop rock brasileiro', 'rock gaucho', 'rock nacional brasileiro']",66
Dion & The Belmonts,"['brill building pop', 'doo-wop', 'rock-and-roll', 'rockabilly']",51
Johnny Gill,"['contemporary r&b', 'new jack swing', 'r&b']",51
Color Me Badd,"['boy band', 'contemporary r&b', 'new jack swing']",52
Bombay Bicycle Club,"['british indie rock', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'shimmer pop']",56
Empire Cast,['pop r&b'],53
The Vaccines,"['british indie rock', 'garage rock', 'indie rock', 'modern rock', 'rock', 'scottish rock']",58
Gilbert O'Sullivan,"['bubblegum pop', 'soft rock']",58
arya x,['dark r&b'],56
Beirut,"['albuquerque indie', 'baroque pop', 'chamber pop', 'indie rock', 'indietronica', 'stomp and holler']",56
Stove God Cooks,"['boom bap', 'upstate ny rap']",51
serpentwithfeet,"['alternative r&b', 'escape room', 'experimental r&b']",51
Bren Joy,"['chill r&b', 'indie r&b']",53
Mipso,"['new americana', 'north carolina roots', 'progressive bluegrass', 'stomp and holler']",50
Jay & The Americans,"['bubblegum pop', 'classic garage rock', 'doo-wop', 'merseybeat', 'rock-and-roll']",51
Vegedream,"['french hip hop', 'pop urbaine', 'r&b francais']",64
RaiNao,['rap boricua'],57
Lolo Zouaï,['alternative r&b'],55
Kierra Sheard,"['gospel', 'gospel r&b']",50
Mad Season,"['alternative metal', 'alternative rock', 'blues rock', 'grunge', 'supergroup']",51
Tkay Maidza,"['alternative r&b', 'australian hip hop']",53
Sik-K,"['k-rap', 'korean r&b']",55
Samm Henshaw,"['british soul', 'uk contemporary r&b']",53
Level 42,"['brit funk', 'dance rock', 'new romantic', 'new wave pop', 'post-disco', 'sophisti-pop', 'synthpop']",57
ay3demi,['bedroom r&b'],49
ABRA,['alternative r&b'],55
Hi-C,"['chicago bop', 'cloud rap', 'glitchcore', 'plugg', 'sigilkore']",49
Madalen Duke,"['canadian electropop', 'dark r&b']",52
Sonny & Cher,"['adult standards', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'rock-and-roll', 'rockabilly', 'singer-songwriter', 'soft rock']",52
Jamis,['big room'],57
Puma Blue,"['bedroom pop', 'uk contemporary r&b']",51
BIN,"['rap baixada fluminense', 'trap brasileiro', 'trap carioca']",65
Tiffany Day,"['bedroom r&b', 'chill r&b']",50
Hope Tala,['alternative r&b'],52
AUDREY NUNA,"['alternative r&b', 'modern indie pop']",50
Kadhja Bonet,"['alternative r&b', 'indie soul', 'psychedelic soul']",51
WOODZ,"['k-pop', 'korean r&b']",55
MALIA,"['alternative r&b', 'uk contemporary r&b']",53
Marvin Winans,"['gospel', 'gospel r&b']",48
Kris Kross,"['gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'miami bass', 'old school atlanta hip hop']",52
Gaidaa,"['alternative r&b', 'arab alternative', 'indie r&b', 'sudanese pop']",57
Rosenfeld,['dark r&b'],56
Sango,"['alternative r&b', 'indie soul']",58
MarMar Oso,['pop r&b'],51
Daniela Andrade,"['canadian contemporary r&b', 'folk-pop']",56
The Brian Jonestown Massacre,"['alternative rock', 'bay area indie', 'garage rock', 'indie rock', 'neo-psychedelic', 'noise pop', 'shoegaze']",53
Chayín Rubio,"['banda', 'corrido', 'mariachi', 'musica mexicana', 'norteno', 'ranchera', 'sad sierreno', 'sierreno']",55
Jerry Douglas,"['bluegrass', 'instrumental bluegrass', 'jig and reel', 'progressive bluegrass']",51
CJota,['pop rap brasileiro'],65
YONAKA,"['brighton indie', 'modern alternative rock']",53
CHANGMO,"['k-rap', 'korean r&b']",57
The Beths,"['auckland indie', 'bubblegrunge', 'indie pop', 'indie rock', 'kiwi rock', 'modern power pop', 'nz indie']",49
All Good Things,['rebel blues'],53
Rae Khalil,"['indie r&b', 'oc indie']",50
Mitchel Dae,['dark r&b'],51
Nando Reis,"['brazilian rock', 'mpb', 'pop rock brasileiro']",65
Dynamicduo,"['k-rap', 'korean r&b']",56
Tanerélle,['alternative r&b'],52
Laidback Luke,"['big room', 'dutch edm', 'dutch house', 'edm', 'electro house', 'house', 'melbourne bounce', 'pop dance', 'progressive electro house', 'progressive house']",58
EJEAN,['bedroom r&b'],55
Jok'air,"['french hip hop', 'pop urbaine', 'r&b francais']",65
All Them Witches,"['indie rock', 'modern blues rock', 'neo-psychedelic', 'stoner rock']",52
Jota Quest,"['brazilian rock', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",65
Azzy,"['brazilian hip hop', 'funk carioca', 'funk rj']",65
Kelly Price,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",50
Alaina Castillo,['chill r&b'],59
Joyce Wrice,['alternative r&b'],50
The Blue Stones,"['modern alternative rock', 'modern blues rock', 'modern hard rock', 'windsor on indie']",52
Traffic,"['blues rock', 'british blues', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'progressive rock', 'psychedelic rock']",49
Sam Wills,['uk contemporary r&b'],54
The Blues Brothers,"['blues', 'blues rock']",55
XTC,"['alternative rock', 'art punk', 'art rock', 'beatlesque', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'power pop', 'uk post-punk', 'zolo']",51
Ismael Rivera,"['bomba y plena', 'puerto rican folk', 'salsa']",54
Jades,"['aesthetic rap', 'bedroom r&b']",49
rum.gold,"['alternative r&b', 'indie r&b']",53
Eric Benét,"['contemporary r&b', 'neo soul', 'r&b', 'urban contemporary']",51
River Tiber,['experimental r&b'],50
Ralph Tresvant,"['contemporary r&b', 'new jack swing']",51
Raul Seixas,"['mpb', 'psicodelia brasileira', 'rock baiano', 'rock nacional brasileiro']",65
Austin George,['dark r&b'],50
Danity Kane,"['dance pop', 'girl group', 'hip pop', 'r&b', 'urban contemporary']",47
Kelsey Lu,"['alternative r&b', 'experimental r&b']",53
KAAZE,"['big room', 'progressive electro house', 'sky room']",58
Toni Romiti,"['pop r&b', 'trap queen']",48
Genezio,['r&b francais'],65
Them Crooked Vultures,"['alternative metal', 'alternative rock', 'modern blues rock', 'modern rock', 'supergroup']",52
The Grass Roots,"['bubblegum pop', 'classic garage rock', 'country rock', 'folk rock', 'psychedelic rock', 'soft rock', 'sunshine pop']",48
Reignwolf,"['modern alternative rock', 'modern blues rock', 'saskatchewan indie']",52
Terror Squad,"['bronx hip hop', 'dirty south rap', 'hardcore hip hop', 'hip pop', 'southern hip hop']",53
Al B. Sure!,"['contemporary r&b', 'new jack swing', 'quiet storm', 'r&b']",47
Os Paralamas Do Sucesso,"['brazilian rock', 'latin alternative', 'latin rock', 'mpb', 'rock nacional brasileiro']",64
Greentea Peng,"['alternative r&b', 'uk contemporary r&b']",57
Lukas Nelson and Promise of the Real,"['modern blues', 'new americana', 'roots rock']",47
Melanie Fiona,"['canadian pop', 'contemporary r&b', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",50
3robi,"['dutch hip hop', 'rap belge']",65
Doc Watson,"['american folk revival', 'appalachian folk', 'bluegrass', 'folk', 'progressive bluegrass', 'traditional folk']",48
Lil Phat,"['baton rouge rap', 'dirty south rap']",46
Town Mountain,"['neo-traditional bluegrass', 'new americana', 'progressive bluegrass', 'roots americana']",46
Baby Rose,['alternative r&b'],50
Mickey Valen,['dark r&b'],52
Alberto Vazquez,"['bolero', 'mexican rock-and-roll', 'ranchera']",58
Pleasure P,"['dirty south rap', 'hip pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",48
The Okee Dokee Brothers,"['banjo', ""children's folk"", 'kindie rock']",47
Bobby Vinton,"['adult standards', 'bubblegum pop', 'doo-wop', 'easy listening', 'rock-and-roll', 'rockabilly']",52
Buddy Guy,"['blues', 'blues rock', 'chicago blues', 'country blues', 'electric blues', 'modern blues', 'soul blues', 'traditional blues']",53
Albert Posis,"['chill r&b', 'hmong pop']",57
Jeremy Passion,"['chill r&b', 'pop soul']",56
kurffew,['bedroom r&b'],51
Lourena,['r&b brasileiro'],64
Maria Bethânia,"['bossa nova', 'mpb', 'samba de roda', 'umbanda']",64
Nadhif Basalamah,['indonesian r&b'],65
Keanu Bicol,['bedroom r&b'],48
Capital Inicial,"['brazilian rock', 'pop rock brasileiro', 'rock brasiliense', 'rock nacional brasileiro']",64
Jamie N Commons,['modern blues rock'],53
Max Korzh,"['belarusian hip hop', 'russian hip hop']",61
DIIV,"['brooklyn indie', 'dream pop', 'dreamo', 'indie rock', 'indie surf', 'modern dream pop', 'neo-psychedelic', 'new york shoegaze', 'nu gaze', 'shoegaze']",52
Floetry,"['british soul', 'contemporary r&b', 'hip pop', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']",48
Col3trane,"['alternative r&b', 'uk contemporary r&b']",51
Nívea Soares,"['adoracao', 'brazilian gospel', 'rock gospel brasileiro']",64
Klyne,"['dutch r&b', 'indie soul']",55
Jesse Baez,"['guatemalan pop', 'r&b en espanol']",59
Marques Houston,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",49
Pitty,"['brazilian rock', 'hard rock brasileiro', 'pop rock brasileiro', 'rock baiano']",64
Keke Palmer,"['pop r&b', 'post-teen pop', 'r&b']",52
Rev Theory,"['alternative metal', 'nu metal', 'post-grunge', 'rebel blues']",51
iyla,"['alternative r&b', 'pop soul']",48
Goapele,"['neo soul', 'r&b', 'urban contemporary']",48
Block B,"['k-pop', 'k-pop boy group', 'korean r&b']",55
Enter Shikari,"['british alternative rock', 'nintendocore', 'trancecore', 'uk metalcore', 'uk post-hardcore']",56
Groove Theory,"['contemporary r&b', 'new jack swing']",49
Christina Milian,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",52
Freddie Jackson,"['contemporary r&b', 'new jack swing', 'quiet storm', 'r&b']",50
After 7,"['contemporary r&b', 'new jack swing']",47
Titãs,"['hard rock brasileiro', 'mpb', 'pop rock brasileiro', 'rock nacional brasileiro', 'rock piauiense']",64
Raheem DeVaughn,"['contemporary r&b', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']",47
Vitaa,"['french pop', 'r&b francais']",63
Cássia Eller,"['brazilian rock', 'mpb']",64
Imen Es,"['pop urbaine', 'r&b francais']",63
The Deele,"['contemporary r&b', 'new jack swing', 'post-disco']",46
Little Big,"['hard bass', 'russian rave']",56
Mc Luanna,"['rap feminino nacional', 'trap brasileiro']",64
Nivea,"['atl hip hop', 'contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",48
Elijah Who,"['lo-fi beats', 'lo-fi rap']",50
Rogerinho,"['arrocha', 'batidao romantico']",64
Rival Sons,"['alternative roots rock', 'modern blues rock']",52
Sasha Keable,['uk contemporary r&b'],51
Eagles Of Death Metal,"['alternative rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'palm desert scene']",54
Ivy Sole,"['alternative r&b', 'north carolina hip hop']",50
James Gang,"['album rock', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'mellow gold', 'proto-metal', 'southern rock']",48
Janine,"['nz pop', 'pop r&b']",50
ALLMO$T,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",62
Snail Mail,"['art pop', 'baltimore indie', 'bubblegrunge', 'indie pop', 'indie rock']",48
Black Rebel Motorcycle Club,"['garage rock', 'garage rock revival', 'modern blues rock', 'permanent wave']",52
Twiddle,"['funk rock', 'jam band']",45
Ledisi,"['contemporary r&b', 'neo soul', 'r&b', 'urban contemporary']",47
Jamila Woods,"['afrofuturism', 'alternative r&b']",50
Lenine,"['bossa nova', 'brazilian rock', 'manguebeat', 'mpb', 'nova mpb', 'nova musica pernambucana']",63
GIRIBOY,"['k-rap', 'korean r&b']",55
The Miracles,"['classic soul', 'disco', 'motown', 'quiet storm', 'rhythm and blues', 'soul', 'southern soul']",48
"Emerson, Lake & Palmer","['album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'progressive rock', 'singer-songwriter', 'soft rock', 'symphonic rock', 'synth prog']",51
GroovyRoom,"['k-rap', 'korean r&b']",53
James Reid,"['deep neofolk', 'opm', 'pinoy r&b']",61
Michel'le,"['contemporary r&b', 'new jack swing', 'r&b']",48
B.J. Thomas,"['adult standards', 'bubblegum pop', 'classic country pop', 'folk rock', 'mellow gold', 'soft rock']",52
SWIM,['dark r&b'],53
The Coasters,"['doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",50
PLAZA,"['canadian contemporary r&b', 'dark r&b', 'trap soul']",54
B2K,"['boy band', 'contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",55
Warren Hue,['bedroom r&b'],51
Brandão85,"['rap cearense', 'speed up brasileiro']",64
UNSECRET,"['bossbeat', 'rebel blues']",51
Gerald Levert,"['contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']",48
Kid Abelha,"['mpb', 'pop rock brasileiro', 'rock nacional brasileiro']",63
MHRAP,"['nerdcore brasileiro', 'rap geek']",64
Jerry Garcia Band,"['jam band', 'southern rock']",45
Hoody,['korean r&b'],52
Cazuza,"['brazilian rock', 'mpb', 'rock nacional brasileiro']",63
Kid Travis,['dark r&b'],49
Slow Motion,"['brazilian edm', 'relaxative']",58
Gary Moore,"['blues rock', 'british blues', 'electric blues']",58
The 5th Dimension,"['adult standards', 'bubblegum pop', 'disco', 'folk rock', 'mellow gold', 'motown', 'singer-songwriter', 'soft rock', 'sunshine pop']",50
Emicida,"['afrofuturismo brasileiro', 'brazilian hip hop', 'brazilian reggae', 'funk ostentacao', 'hip hop tuga', 'manguebeat', 'pop lgbtq+ brasileira']",63
Aaron Hall,"['contemporary r&b', 'new jack swing', 'r&b']",48
The Kills,"['alternative dance', 'dance-punk', 'garage rock', 'garage rock revival', 'indie rock', 'indietronica', 'modern blues rock', 'modern rock', 'new rave']",52
Joé Dwèt Filé,['r&b francais'],60
Priscila Senna,"['arrocha', 'brega romantico', 'forro de favela']",60
Aaron Taylor,"['indie soul', 'uk contemporary r&b']",55
Petula Clark,"['adult standards', 'bubblegum pop', 'easy listening', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly']",53
Atlantic Starr,"['contemporary r&b', 'new jack swing', 'quiet storm']",52
Anita Wilson,"['gospel', 'gospel r&b']",46
Jimmy Brown,['bedroom r&b'],51
Smokie Norful,"['gospel', 'gospel r&b']",45
HYUKOH,"['korean indie folk', 'korean r&b']",56
FOURTY,"['german hip hop', 'german r&b', 'german trap']",63
Parquet Courts,"['alternative rock', 'american post-punk', 'brooklyn indie', 'chamber pop', 'crank wave', 'denton tx indie', 'indie rock', 'lo-fi', 'neo-psychedelic', 'noise pop', 'noise rock']",48
Ra Ra Riot,"['baroque pop', 'indie rock', 'indietronica', 'modern rock', 'piano rock', 'shimmer pop', 'stomp and holler']",46
Samantha Barrón,"['mexican hip hop', 'r&b en espanol']",60
Bree Runway,['alternative r&b'],50
Albert King,"['blues', 'blues rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']",51
Deborah Cox,"['canadian pop', 'contemporary r&b', 'r&b', 'urban contemporary', 'vocal house']",51
Allan Rayman,['canadian contemporary r&b'],49
Xiu Xiu,"['art pop', 'bay area indie', 'dream pop', 'experimental', 'experimental pop', 'experimental rock', 'grave wave', 'lo-fi', 'noise pop']",50
Cybertrash,"['bedroom r&b', 'hyperpop']",47
Lynda,['r&b francais'],63
The Lemonheads,"['alternative rock', 'boston rock', 'power pop']",50
Black Pistol Fire,"['alternative roots rock', 'modern blues rock']",50
Blossoms,"['british indie rock', 'english indie rock', 'modern rock']",61
The Association,"['bubblegum pop', 'classic garage rock', 'country rock', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'sunshine pop']",47
Tone Stith,"['indie r&b', 'pop r&b', 'trap soul']",49
CapzLock,['bedroom r&b'],48
Joyce Santana,"['reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']",56
Delaossa,"['boom bap espanol', 'rap canario', 'spanish hip hop', 'urbano espanol']",63
Barbara Lynn,"['classic soul', 'motown', 'rhythm and blues', 'southern soul']",47
Avivian,['dark r&b'],53
Mike Williams,"['big room', 'dutch house', 'edm', 'electro house', 'future house', 'pop dance', 'progressive electro house']",56
Dvwn,['bedroom r&b'],52
